レイアウト定義ファイル（レイアウト名：Windows風） ; (C) みかん ...,http://www.cc9.ne.jp/~pappara/download/mikanlist/layout05/layout.ini
レイアウト定義ファイル（レイアウト名：いちご） ; (C) みかん ...,http://www.cc9.ne.jp/~pappara/download/mikanlist/layout02/layout.ini
