[PPT] kph ÁfØ;k Eg.ktsp la'kks/ku vkjk[kMk gks,https://yccollegeislampur.com/wp-content/uploads/2021/10/Unit-II_-Research-Design.pptx
[PPT] iz/kkuea=h vkokl ;kstuk ¼xzkeh.k½,http://nregsmp.org/PMAY_TARGET_2016_17/PMAY-G-Hitgrahi-Training-24-12-2016Edit.pptx
